OID_;admin4Name_en;admin4Name_ua;admin4Pcode;admin4RefName;admin3Name_en;admin3Name_ua;admin2Name_en;admin2Name_ua;admin2Name_ru;admin2Pcode;admin1Name_en;admin1Name_ua;admin0Name_en;admin0Name_ua;date;validOn;admin4ClassType;admin4pcode2016;POINT_X;POINT_Y;FID;osm_id;fclass;population
753;Pryshyb;Пришиб;UA2323355400;Pryshyb;Pryshybska;Пришибська;Mykhailivskyi;Михайлівський;Михайловский;UA23233;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323355400;35,319995040000002;47,260454240000001;1215;256618235;village;75
754;Ternuvate;Тернувате;UA2323655500;Ternuvate;Ternuvatska;Тернуватська;Novomykolaivskyi;Новомиколаївський;Новониколаевский;UA23236;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323655500;36,130177260000004;47,830724560000000;22651;337600874;village;120
755;Komyshuvakha;Комишуваха;UA2323955400;Komyshuvakha;Komyshuvaska;Комишуваська;Orikhivskyi;Оріхівський;Ореховский;UA23239;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323955400;35,511571670000002;47,705167260000003;231;256613910;village;497
756;Pryazovske;Приазовське;UA2324555100;Pryazovske;Pryazovska;Приазовська;Pryazovskyi;Приазовський;Приазовский;UA23245;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2324555100;35,636852460000000;46,726991910000002;1065;256617338;village;948
757;Bereznehuvate;Березнегувате;UA4821155100;Bereznehuvate;Bereznehuvatska;Березнегуватська;Bereznehuvatskyi;Березнегуватський;Березнеговатский;UA48211;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4821155100;32,850239739999999;47,313088160000000;24073;337659580;village;16
758;Kyrylivka;Кирилівка;UA2320355400;Kyrylivka;Kyrylivska;Кирилівська;Yakymivskyi;Якимівський;Акимовский;UA23203;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2320355400;35,354584490000001;46,354757499999998;639;256615044;village;732
759;Stepnohirsk;Степногірськ;UA2320955700;Stepnohirsk;Stepnohirska;Степногірська;Vasylivskyi;Василівський;Васильевский;UA23209;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2320955700;35,358608240000002;47,585935910000003;25885;337674111;village;4505
760;Vesele;Веселе;UA2321255100;Vesele;Veselivska;Веселівська;Veselivskyi;Веселівський;Веселовский;UA23212;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2321255100;34,911824619999997;47,015502929999997;558;256614744;village;307
761;Zaliznychne;Залізничне;UA2321855300;Zaliznychne;Zaliznychna;Залізнична;Huliaipilskyi;Гуляйпільський;Гуляйпольский;UA23218;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2321855300;36,167317760000003;47,650056489999997;3439;337508919;village;45
762;Melioratyvne;Меліоративне;UA1223255800;Melioratyvne;Melioratyvnivska;Меліоративнівська;Novomoskovskyi;Новомосковський;Новомосковский;UA12232;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1223255800;35,398312570000002;48,617823440000002;21228;337592048;village;4519
763;Kostiantynivka;Костянтинівка;UA4820355700;Kostiantynivka;Kostiantynivska;Костянтинівська;Arbuzynskyi;Арбузинський;Арбузинский;UA48203;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4820355700;31,146094659999999;47,830018840000001;221;256613898;village;78179
764;Novovasylivka;Нововасилівка;UA2324555400;Novovasylivka;Novovasylivska;Нововасилівська;Pryazovskyi;Приазовський;Приазовский;UA23245;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2324555400;35,756502200000000;46,829881860000000;880;256615800;village;357
765;Balabyne;Балабине;UA2322155300;Balabyne;Balabynska;Балабинська;Zaporizkyi;Запорізький;Запорожский;UA23221;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2322155300;35,217806209999999;47,744093470000003;25467;337670581;village;6168
766;Rozivka;Розівка;UA2324955100;Rozivka;Rozivska;Розівська;Rozivskyi;Розівський;Розовский;UA23249;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2324955100;37,061264219999998;47,384218740000001;1270;256618516;village;1485
767;Chernihivka;Чернігівка;UA2325555100;Chernihivka;Chernihivska;Чернігівська;Chernihivskyi;Чернігівський;Черниговский;UA23255;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2325555100;36,188567579999997;47,193363830000003;24275;337660756;village;64
768;Andriivka;Андріївка;UA2320655200;Andriivka;Andriivska;Андріївська;Berdianskyi;Бердянський;Бердянский;UA23206;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2320655200;36,568201870000003;47,093480880000001;296;256614035;village;2236
769;Novomykolaivka;Новомиколаївка;UA2323655100;Novomykolaivka;Novomykolaivska;Новомиколаївська;Novomykolaivskyi;Новомиколаївський;Новониколаевский;UA23236;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323655100;35,919991590000002;47,979941160000003;176;256613831;village;100
770;Kushuhum;Кушугум;UA2322155600;Kushuhum;Kushuhumska;Кушугумська;Zaporizkyi;Запорізький;Запорожский;UA23221;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2322155600;35,201975990000001;47,721872300000001;25550;337671219;village;8176
771;Malokaterynivka;Малокатеринівка;UA2322155900;Malokaterynivka;Malokaterynivska;Малокатеринівська;Zaporizkyi;Запорізький;Запорожский;UA23221;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2322155900;35,257054140000001;47,654554050000002;25717;337672760;village;3473
772;Kamiane;Кам'яне;UA2321555300;Kamiane;Kamiana;Кам'яна;Vilnianskyi;Вільнянський;Вольнянский;UA23215;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2321555300;35,396622579999999;47,874271399999998;25082;337667451;village;1211
773;Lisove;Лісове;UA3520555500;Lisove;Lisivska;Лісівська;Oleksandrivskyi;Олександрівський;Александровский;UA35205;Kirovohradska;Кіровоградська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);3520555500;32,295382539999999;48,821518890000000;2135;337503988;village;21
774;Serhiivka;Сергіївка;UA5110345700;Serhiivka;Serhiivska;Сергіївська;Bilhorod-Dnistrovska;Білгород-Дністровська;Белгород-Днестровский;UA51103;Odeska;Одеська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5110345700;30,361930120000000;46,023894630000001;705;256615226;village;213
775;Myrne;Мирне;UA2323055500;Myrne;Myrnenska;Мирненська;Melitopolskyi;Мелітопольський;Мелитопольский;UA23230;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323055500;35,423545519999998;46,943684879999999;595;256614828;village;587
776;Vradiivka;Врадіївка;UA4822355100;Vradiivka;Vradiivska;Врадіївська;Vradiivskyi;Врадіївський;Врадиевский;UA48223;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4822355100;30,594142349999998;47,863255870000003;25127;337667868;village;8669
777;Arbuzynka;Арбузинка;UA4820355100;Arbuzynka;Arbuzynska;Арбузинська;Arbuzynskyi;Арбузинський;Арбузинский;UA48203;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4820355100;31,314550959999998;47,906019739999998;24980;337666432;village;6457
778;Lisne;Лісне;UA1413567000;Lisne;Nyzhnokrynska;Нижньокринська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413567000;38,132399010000000;48,097709320000000;240;256613919;village;139
779;Domanivka;Доманівка;UA4822755100;Domanivka;Domanivska;Доманівська;Domanivskyi;Доманівський;Доманевский;UA48227;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4822755100;30,988135549999999;47,630510289999997;4484;337512008;village;217
780;Berezanka;Березанка;UA4820955100;Berezanka;Berezanska;Березанська;Berezanskyi;Березанський;Березанский;UA48209;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4820955100;31,389009320000000;46,852308100000002;2926;337507099;village;309
781;Liubymivka;Любимівка;UA6523555100;Liubymivka;Liubymivska;Любимівська;Kakhovskyi;Каховський;Каховский;UA65235;Khersonska;Херсонська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6523555100;33,596608549999999;46,810389370000003;5206;337514015;village;390
782;Oleksandrivka;Олександрівка;UA4822055200;Oleksandrivka;Oleksandrivska;Олександрівська;Voznesenskyi;Вознесенський;Вознесенский;UA48220;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4822055200;31,270035910000001;47,697360220000000;220;256613896;village;412
783;Kurdiumivka;Курдюмівка;UA1411245600;Kurdiumivka;Toretska;Торецька;Toretska;Торецька;Торецкий;UA14112;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1411245600;37,955325960000003;48,469526279999997;153;256613803;village;938
784;Pivdenne;Південне;UA1411245900;Pivdenne;Zalizna;Залізна;Toretska;Торецька;Торецкий;UA14112;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1411245900;37,908344100000001;48,372822470000003;154;256613804;village;1637
785;Lymanchuk;Лиманчук;UA1414446500;Lymanchuk;Hirnytska;Гірницька;Snizhnianska;Сніжнянська;Снежнянский;UA14144;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1414446500;38,825281750000002;48,015983640000002;300;256614039;village;920
786;Moskovske;Московське;UA1415345700;Moskovske;Kontarnivska;Контарнівська;Shakhtarska;Шахтарська;Шахтерский;UA14153;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1415345700;38,543125500000002;48,109611489999999;324;256614088;village;696
787;Blahodatne;Благодатне;UA1415045600;Blahodatne;Troitsko-Khartsyzka;Троїцько-Харцизька;Khartsyzka;Харцизька;Харцызский;UA14150;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1415045600;38,210215099999999;47,969310720000003;401;256614364;village;3649
